Cryptocurrency Name,Symbol,Date,Opening Price (USD),Closing Price (USD),Highest Price (USD),Lowest Price (USD),Market Capitalization (USD),Volume (24h),Total Supply,Price Change (24h%),Price Change (7d%),Blockchain Network,Popularity Rank
Dogecoin,DOGE,2022-12-05 10:00:00,37234.12,17546.48,8597.24,12148.31,17621950514.29,370932028.96,341778224.67,-10.37,25.9,Binance Smart Chain,74
Dogecoin,DOGE,2022-12-05 11:00:00,48973.04,38005.2,6131.57,24605.19,52771041473.66,785332799.84,415175895.18,12.5,-23.79,Binance Smart Chain,18
Shiba Inu,SHIB,2022-12-05 12:00:00,25394.11,2577.33,24784.4,18701.78,62508061373.08,713352476.77,468120986.78,33.25,-32.56,Binance Smart Chain,30
Avalanche,AVAX,2022-12-05 13:00:00,27135.8,49246.1,40635.88,11242.29,23441628417.18,56032077.43,304924306.38,40.1,31.83,Ethereum,87
Dogecoin,DOGE,2022-12-05 14:00:00,18441.31,14099.42,30576.95,46312.94,26822476050.04,621236954.82,742255012.37,-16.8,-11.89,Cardano,28
Solana,SOL,2022-12-05 15:00:00,46366.19,39028.0,49669.1,13048.04,4289300531.54,72755471.76,264403027.32,-18.64,18.08,Binance Smart Chain,1
Litecoin,LTC,2022-12-05 16:00:00,47018.02,31767.41,23671.72,21535.23,98915442730.28,106135549.67,823721410.69,-49.23,-32.58,Cardano,60
TRON,TRX,2022-12-05 17:00:00,7494.29,5928.38,17404.07,49567.2,53473598287.45,138631151.05,14547758.56,20.71,-8.06,Binance Smart Chain,83
TRON,TRX,2022-12-05 18:00:00,4508.2,39330.76,11695.09,11524.07,25511050270.0,354584579.0,616466778.13,-29.29,-26.43,Cardano,54
Avalanche,AVAX,2022-12-05 19:00:00,14816.68,32235.85,28743.09,49794.11,47555872280.32,337474202.67,28339632.1,-29.71,-43.85,Cardano,82
Polygon,MATIC,2022-12-05 20:00:00,6242.89,21006.16,48136.84,2492.36,16898391138.25,590834612.6,352336478.21,-14.53,8.46,Cardano,92
Solana,SOL,2022-12-05 21:00:00,35194.63,19696.53,31700.29,20310.39,24325931764.58,817147158.22,706820880.09,13.17,32.88,Cardano,21
Shiba Inu,SHIB,2022-12-05 22:00:00,33500.32,14989.04,7947.04,19896.21,3067720692.37,766632814.92,51787553.45,30.72,-7.02,Cardano,41
Dogecoin,DOGE,2022-12-05 23:00:00,7032.34,40620.96,30293.5,23579.71,77837216348.54,37067157.35,777494890.46,-25.73,47.96,Binance Smart Chain,97
Chainlink,LINK,2022-12-06 00:00:00,31880.71,22908.33,7863.63,12541.88,47005058431.88,415980996.84,155309973.26,16.45,-7.2,Binance Smart Chain,98
Polkadot,DOT,2022-12-06 01:00:00,6444.59,29119.36,32230.85,12622.88,27399515476.36,452825650.84,878613949.4,40.31,7.65,Ethereum,81
Polygon,MATIC,2022-12-06 02:00:00,47231.63,35059.13,7045.76,35784.88,40793246072.3,98958385.55,911069733.6,0.19,16.21,Cardano,78
Solana,SOL,2022-12-06 03:00:00,37078.61,2792.6,15979.07,16782.2,63397120572.72,105049784.08,472651978.96,42.18,-2.31,Cardano,28
Polygon,MATIC,2022-12-06 04:00:00,19671.43,37798.55,20479.23,24616.97,68188699505.72,531982426.58,698413653.08,-38.07,-47.83,Binance Smart Chain,32
Stellar,XLM,2022-12-06 05:00:00,39818.47,738.65,3858.67,38110.96,80194021208.85,57210386.84,97056987.28,-43.41,-26.89,Ethereum,92
Litecoin,LTC,2022-12-06 06:00:00,32483.08,29757.38,44046.17,27912.34,98425173781.84,217574876.67,363401806.68,-12.86,-45.38,Binance Smart Chain,31
Dogecoin,DOGE,2022-12-06 07:00:00,28027.84,46297.08,7536.3,5431.77,96820874708.62,422353537.86,699046829.35,15.86,-41.27,Cardano,97
Chainlink,LINK,2022-12-06 08:00:00,7816.53,49158.57,14206.74,42417.54,5397566632.45,743399036.64,957789977.83,-6.1,-48.5,Cardano,13
Dogecoin,DOGE,2022-12-06 09:00:00,37355.87,47944.66,19031.89,48968.98,58374516966.71,219541923.16,785125525.27,-25.39,22.45,Binance Smart Chain,16
Litecoin,LTC,2022-12-06 10:00:00,27572.25,49915.19,22853.13,12314.51,69471094081.07,618928152.07,358971396.36,38.12,-49.2,Ethereum,34
TRON,TRX,2022-12-06 11:00:00,8522.74,7703.91,39698.5,36784.09,45853893008.83,113810762.25,719847671.65,-19.46,8.26,Cardano,2
Polkadot,DOT,2022-12-06 12:00:00,20886.92,19685.71,29427.59,29128.75,28306291792.43,565081411.82,837679212.43,-17.29,-18.3,Ethereum,83
Solana,SOL,2022-12-06 13:00:00,23012.48,26294.84,18360.37,48819.3,85673852068.6,168851271.96,727371328.53,19.36,41.5,Ethereum,12
Polygon,MATIC,2022-12-06 14:00:00,40585.78,3235.52,42780.38,48869.69,11755878609.74,417390965.93,588694686.43,9.25,-27.37,Ethereum,9
Solana,SOL,2022-12-06 15:00:00,26888.31,11686.29,7607.25,13217.52,39389478838.11,887104461.96,11196811.27,43.93,-23.14,Cardano,81
Litecoin,LTC,2022-12-06 16:00:00,18558.77,19426.62,39709.94,20627.17,50253224426.65,80332810.24,615635590.58,19.5,14.06,Cardano,31
TRON,TRX,2022-12-06 17:00:00,45979.46,5985.64,40081.9,14190.55,79250024344.69,592827529.2,560492334.5,23.19,-1.19,Ethereum,81
Shiba Inu,SHIB,2022-12-06 18:00:00,38901.64,42414.1,32268.64,47045.47,5196378586.2,874837867.46,594559466.17,45.09,-34.05,Binance Smart Chain,34
Chainlink,LINK,2022-12-06 19:00:00,30705.09,542.69,38874.03,48236.64,19699613571.54,97210745.53,329087744.19,18.1,-23.96,Cardano,30
Dogecoin,DOGE,2022-12-06 20:00:00,23992.35,8855.78,45120.71,4649.48,43426319444.42,880252722.37,920687529.73,-4.02,-6.31,Ethereum,83
Dogecoin,DOGE,2022-12-06 21:00:00,47622.87,33298.77,39349.18,778.18,21814052716.04,48172688.5,780787663.9,-38.61,48.26,Binance Smart Chain,38
Polygon,MATIC,2022-12-06 22:00:00,27584.16,10022.17,33116.53,15637.9,99332667954.89,737353119.92,635168407.31,-35.19,-1.18,Cardano,83
Polygon,MATIC,2022-12-06 23:00:00,40218.71,37714.13,41528.58,5966.42,48285329134.68,48256219.48,855024895.82,-43.21,-8.39,Binance Smart Chain,71
Polygon,MATIC,2022-12-07 00:00:00,27023.84,41458.51,42951.75,31796.74,96439252195.17,288541325.12,380728842.11,15.5,-26.54,Ethereum,24
Shiba Inu,SHIB,2022-12-07 01:00:00,5523.86,9161.76,23563.13,28486.72,10748603213.43,913607331.88,44662411.21,36.68,-45.88,Ethereum,66
Avalanche,AVAX,2022-12-07 02:00:00,23516.53,27438.53,44995.21,40652.93,11158554542.79,418344293.55,280455363.3,2.24,-40.51,Ethereum,47
Stellar,XLM,2022-12-07 03:00:00,21411.02,21485.62,34902.15,39600.37,9367873420.46,745245782.82,210602267.01,-17.92,31.04,Cardano,61
Avalanche,AVAX,2022-12-07 04:00:00,27578.22,10928.79,9139.24,33616.18,70076848452.28,396760879.06,913159587.52,9.27,-0.77,Binance Smart Chain,55
TRON,TRX,2022-12-07 05:00:00,19385.31,13566.13,37529.48,25742.46,92136152474.19,767084651.42,318551116.19,-41.84,-16.96,Cardano,38
Polkadot,DOT,2022-12-07 06:00:00,46976.57,451.05,10110.1,43270.49,7047513501.4,932790030.51,183606198.73,-28.63,-31.52,Binance Smart Chain,31
Avalanche,AVAX,2022-12-07 07:00:00,34915.44,17757.43,40713.2,41334.4,68363216414.5,15872117.49,20747717.87,1.29,35.79,Ethereum,26
Dogecoin,DOGE,2022-12-07 08:00:00,37797.6,7863.86,48933.62,33477.27,39792649837.75,806935054.43,602367156.29,-7.53,-8.72,Ethereum,1
TRON,TRX,2022-12-07 09:00:00,49354.81,49987.81,24613.49,29160.13,27489819567.5,567892041.18,43916331.02,-10.97,-45.41,Binance Smart Chain,60
Solana,SOL,2022-12-07 10:00:00,32831.1,32414.29,2813.76,7567.76,18207284109.4,448746797.48,755870976.09,47.83,16.69,Cardano,25
Dogecoin,DOGE,2022-12-07 11:00:00,49585.04,38833.39,47947.25,6992.86,63369914506.43,354036932.72,667288308.28,-46.21,32.67,Cardano,64
Polkadot,DOT,2022-12-07 12:00:00,41308.46,15600.7,15142.2,14260.64,54863091788.75,461720887.48,844973603.29,48.58,35.55,Cardano,78
Avalanche,AVAX,2022-12-07 13:00:00,13104.85,21590.99,12945.54,48362.92,95453314107.59,200136923.09,55738492.93,20.99,15.41,Cardano,7
TRON,TRX,2022-12-07 14:00:00,17426.29,35742.66,31488.12,42603.66,24810770365.51,873529322.97,137555406.23,-35.59,18.67,Binance Smart Chain,37
Litecoin,LTC,2022-12-07 15:00:00,37347.08,41842.32,29375.02,22583.79,66834713911.6,939092022.46,621565550.76,-28.76,-47.24,Cardano,21
Dogecoin,DOGE,2022-12-07 16:00:00,34383.48,15675.85,43998.26,7990.9,47204674539.16,482752700.06,483628410.78,-45.18,20.13,Cardano,1
TRON,TRX,2022-12-07 17:00:00,46744.05,7313.44,29346.75,20015.92,26733354430.63,812938190.69,412378074.7,-49.76,40.73,Cardano,58
Stellar,XLM,2022-12-07 18:00:00,26707.27,31953.4,47573.35,38392.32,13774329933.73,31257035.77,106700571.89,24.81,-4.58,Ethereum,64
Polygon,MATIC,2022-12-07 19:00:00,49993.97,26205.99,31707.32,46653.91,7058934723.61,60992856.86,146614516.09,46.14,42.02,Binance Smart Chain,41
Solana,SOL,2022-12-07 20:00:00,49023.04,31968.66,2844.72,33827.55,93180812254.73,984637302.57,289792523.26,-44.82,-15.47,Binance Smart Chain,59
Shiba Inu,SHIB,2022-12-07 21:00:00,22646.46,20608.54,1904.39,39628.39,80002798401.15,919817400.28,487295259.03,-21.66,-41.97,Ethereum,95
Solana,SOL,2022-12-07 22:00:00,269.93,28123.15,16021.86,49979.79,49661969482.21,787939950.16,632714064.15,-4.93,-47.53,Binance Smart Chain,74
Polygon,MATIC,2022-12-07 23:00:00,26092.6,24451.72,25388.15,9443.34,45869184978.3,914197952.1,796646649.76,33.85,-12.09,Ethereum,53
Stellar,XLM,2022-12-08 00:00:00,27967.77,24064.96,37002.96,20759.79,51374881860.75,987167702.01,708703662.27,48.48,49.57,Binance Smart Chain,41
Chainlink,LINK,2022-12-08 01:00:00,42466.06,48855.34,22134.72,28265.96,31347156831.9,66018171.38,289428570.32,9.88,-33.4,Ethereum,82
Stellar,XLM,2022-12-08 02:00:00,16997.78,47677.86,39976.14,22139.98,6332955925.09,502862114.72,338872517.68,3.69,-37.66,Ethereum,63
Stellar,XLM,2022-12-08 03:00:00,24414.84,19625.58,43464.63,11212.75,32420001904.83,889416417.02,196127866.52,-46.57,-22.24,Ethereum,79
Polygon,MATIC,2022-12-08 04:00:00,37221.64,33084.75,17703.51,32097.03,8345290619.29,875958144.34,998415043.16,-26.67,37.96,Cardano,22
Polkadot,DOT,2022-12-08 05:00:00,31335.74,24994.85,9034.18,3085.99,80838313356.86,680285280.96,541694997.41,-1.37,35.48,Binance Smart Chain,1
Shiba Inu,SHIB,2022-12-08 06:00:00,32507.23,44351.14,49022.5,22746.16,15552590310.81,164766914.62,523530763.83,-33.94,-24.01,Cardano,42
Polkadot,DOT,2022-12-08 07:00:00,47574.15,1380.76,34875.75,34137.27,92975620836.85,221930728.29,11294877.47,-39.34,-3.11,Binance Smart Chain,81
Stellar,XLM,2022-12-08 08:00:00,12203.19,47892.51,31190.31,5829.1,93199227974.9,690236512.01,284821838.28,-0.26,-16.35,Ethereum,62
Stellar,XLM,2022-12-08 09:00:00,28683.25,39024.75,21895.44,33303.37,93496867590.93,782863099.54,770125097.26,-14.59,-34.3,Ethereum,52
Polygon,MATIC,2022-12-08 10:00:00,590.34,39598.28,14616.97,20393.53,73744430018.7,346727437.19,677488542.31,-12.26,29.19,Binance Smart Chain,82
Shiba Inu,SHIB,2022-12-08 11:00:00,48957.79,2084.14,12865.04,38312.21,2201834099.67,920744278.82,618697089.51,-13.07,-14.55,Ethereum,80
Chainlink,LINK,2022-12-08 12:00:00,18729.09,15651.02,23205.2,5996.73,81153021585.37,469164633.59,933277568.91,2.94,-38.63,Binance Smart Chain,80
Avalanche,AVAX,2022-12-08 13:00:00,29600.34,10352.62,16555.82,31467.14,30297537381.5,110200969.81,609976622.84,25.42,-9.7,Binance Smart Chain,96
Avalanche,AVAX,2022-12-08 14:00:00,6356.58,22779.25,27746.57,13305.93,67862351318.99,717851480.81,129532236.37,-28.4,46.94,Binance Smart Chain,66
Polkadot,DOT,2022-12-08 15:00:00,48314.77,19347.66,36527.11,41068.7,68299813684.1,10102653.85,84812078.13,-31.4,41.07,Binance Smart Chain,6
Chainlink,LINK,2022-12-08 16:00:00,20077.79,27246.39,36988.58,30561.35,7364288350.8,153764975.89,563605519.78,26.05,-37.29,Binance Smart Chain,3
Litecoin,LTC,2022-12-08 17:00:00,17571.81,16709.41,30456.85,40709.68,7241779978.93,790883465.97,256383524.38,-38.72,15.23,Ethereum,83
Solana,SOL,2022-12-08 18:00:00,47929.23,2017.97,45093.45,7629.31,99556008067.5,276465434.99,923718556.43,-43.66,-1.5,Binance Smart Chain,2
Stellar,XLM,2022-12-08 19:00:00,39710.41,10731.26,28876.32,19147.96,86118181640.81,741085255.55,375114770.22,-1.66,-4.75,Cardano,34
Litecoin,LTC,2022-12-08 20:00:00,29726.78,19597.93,28351.47,13397.54,17965692343.12,517225884.57,751660331.87,-41.93,42.17,Cardano,22
Stellar,XLM,2022-12-08 21:00:00,25869.43,11782.46,21883.66,47340.45,17799545846.88,593519498.56,399307061.13,35.18,-20.08,Cardano,59
Solana,SOL,2022-12-08 22:00:00,25163.87,38323.13,46903.81,36679.56,72868785442.16,153631152.82,247968142.71,16.96,-2.64,Ethereum,46
Chainlink,LINK,2022-12-08 23:00:00,23538.97,46055.15,4974.52,45391.73,97211296749.2,844702366.61,182481885.0,-18.74,3.04,Binance Smart Chain,30
Dogecoin,DOGE,2022-12-09 00:00:00,12665.34,16539.5,5901.24,42365.46,92785599250.17,780206900.45,728069876.62,44.73,-15.81,Cardano,52
Stellar,XLM,2022-12-09 01:00:00,48064.76,24553.86,138.81,15827.55,69058369100.84,732264875.73,97696667.58,-2.52,35.64,Ethereum,51
Avalanche,AVAX,2022-12-09 02:00:00,31692.04,8990.41,11487.76,9611.77,41388732229.76,595876855.94,360018706.51,-27.07,43.51,Cardano,94
Shiba Inu,SHIB,2022-12-09 03:00:00,28190.53,24557.01,45833.38,26549.49,71088074468.05,959669299.32,639463925.49,-36.69,34.33,Cardano,20
Dogecoin,DOGE,2022-12-09 04:00:00,989.87,301.44,12407.25,30866.99,51652566805.1,993887292.54,736049763.71,-19.12,-24.78,Binance Smart Chain,87
TRON,TRX,2022-12-09 05:00:00,29815.44,1393.93,5612.77,34911.19,98694166222.06,682616411.94,538146252.99,-40.48,38.54,Binance Smart Chain,82
Solana,SOL,2022-12-09 06:00:00,6470.74,5991.2,38986.82,6383.78,72993465506.36,319957419.15,847639182.19,-18.63,-6.49,Cardano,68
Dogecoin,DOGE,2022-12-09 07:00:00,28979.47,25793.72,48756.78,28131.32,12674606803.68,780218468.21,912112649.22,-14.66,21.89,Ethereum,1
TRON,TRX,2022-12-09 08:00:00,45432.91,42448.83,33423.98,9452.04,68678408331.37,78626949.54,773530057.04,21.5,20.88,Cardano,3
Shiba Inu,SHIB,2022-12-09 09:00:00,5015.87,11527.47,36210.89,43544.96,62257535525.76,626669105.05,1533397.03,36.64,-17.1,Ethereum,1
Shiba Inu,SHIB,2022-12-09 10:00:00,21579.58,8533.9,23008.2,41463.65,99474534496.43,896145873.01,408990722.03,-31.25,28.59,Binance Smart Chain,82
Polygon,MATIC,2022-12-09 11:00:00,4658.82,22080.22,44341.27,25640.44,24517906743.32,218268626.87,743636955.61,-30.04,-27.51,Binance Smart Chain,12
Polygon,MATIC,2022-12-09 12:00:00,44915.75,15737.05,16837.62,41454.64,30743132447.4,75093492.23,729786208.21,46.36,13.83,Binance Smart Chain,72
Shiba Inu,SHIB,2022-12-09 13:00:00,29977.11,40899.92,20600.94,15825.21,26639620282.77,71899007.02,911544974.44,35.51,45.21,Ethereum,47
Avalanche,AVAX,2022-12-09 14:00:00,30667.78,49092.6,30642.0,31519.77,44402765704.96,248144749.88,934387403.65,-30.36,-42.7,Binance Smart Chain,68
TRON,TRX,2022-12-09 15:00:00,44266.31,39161.24,24460.08,25427.95,65821638888.65,45456809.76,809501803.11,18.04,17.75,Cardano,96
Polygon,MATIC,2022-12-09 16:00:00,23285.69,34337.32,25742.26,13449.23,64412548206.8,381419519.57,318004613.3,-29.39,25.34,Ethereum,72
Litecoin,LTC,2022-12-09 17:00:00,45130.91,8622.03,20408.37,20686.37,35397903505.77,840041626.78,756020667.66,15.08,-31.65,Binance Smart Chain,63
Dogecoin,DOGE,2022-12-09 18:00:00,26597.04,42577.38,45828.59,12580.4,34434668845.4,75292301.46,860979131.52,25.61,29.56,Binance Smart Chain,32
Avalanche,AVAX,2022-12-09 19:00:00,5018.11,22100.04,47315.75,40021.12,46487781080.14,951481603.97,475827788.74,26.78,4.26,Cardano,87
Chainlink,LINK,2022-12-09 20:00:00,35179.59,43675.65,8857.01,28218.52,74165903056.25,502263615.84,704146981.48,-34.96,-19.81,Cardano,48
Litecoin,LTC,2022-12-09 21:00:00,26572.0,18329.28,28147.53,31130.25,91666507599.63,610673758.36,2078500.73,-20.11,-1.16,Ethereum,5
Dogecoin,DOGE,2022-12-09 22:00:00,44571.81,1867.94,14246.49,17254.67,20994941845.32,78476566.43,437192518.51,17.62,-38.86,Cardano,96
Litecoin,LTC,2022-12-09 23:00:00,4667.46,37015.18,9115.97,21312.81,47574693923.16,864704083.32,803749941.7,-32.12,-46.73,Binance Smart Chain,43
Polygon,MATIC,2022-12-10 00:00:00,7774.66,43254.41,7614.8,7032.36,23794780131.68,175866414.68,6610293.59,-21.1,-37.82,Cardano,62
Avalanche,AVAX,2022-12-10 01:00:00,30999.76,956.49,40898.92,22301.07,42765700131.27,399346806.02,853781974.83,14.8,29.58,Ethereum,100
Polygon,MATIC,2022-12-10 02:00:00,36636.74,35268.54,38191.9,41636.18,57787101425.29,67112764.24,573941878.87,9.05,24.79,Ethereum,75
TRON,TRX,2022-12-10 03:00:00,14110.2,8184.29,5077.33,13909.73,44787558709.1,777379970.34,260200495.07,49.19,18.54,Cardano,74
Polygon,MATIC,2022-12-10 04:00:00,9632.68,47796.19,42399.32,17552.9,19492385654.07,969927918.91,567820829.16,-38.09,-44.05,Ethereum,67
Avalanche,AVAX,2022-12-10 05:00:00,37285.69,27490.16,31971.41,19752.9,32303692800.79,988053080.48,409205067.69,4.29,22.09,Ethereum,57
Dogecoin,DOGE,2022-12-10 06:00:00,27231.56,34986.47,12507.1,25629.54,14474105275.57,305847723.86,902715088.76,34.63,-12.76,Ethereum,8
Stellar,XLM,2022-12-10 07:00:00,3188.21,24199.8,20294.55,23118.9,69290314237.77,488389784.96,605984527.95,49.06,3.91,Ethereum,53
Polkadot,DOT,2022-12-10 08:00:00,11384.98,10543.38,16985.77,33966.63,44564682994.11,92952436.7,496125142.81,37.09,-27.77,Cardano,100
Dogecoin,DOGE,2022-12-10 09:00:00,27996.26,7925.52,35040.94,526.24,90738452862.65,67327424.16,631363806.52,20.89,-48.66,Cardano,61
Shiba Inu,SHIB,2022-12-10 10:00:00,48817.72,12078.3,16427.21,15885.2,30582099566.87,371037413.14,546844027.44,-27.87,23.36,Binance Smart Chain,94
Dogecoin,DOGE,2022-12-10 11:00:00,11765.97,4719.68,22706.29,20459.64,41252602793.31,741198843.3,641227535.46,-35.89,13.8,Binance Smart Chain,14
Litecoin,LTC,2022-12-10 12:00:00,35230.89,24674.83,46686.73,5423.72,18206288789.23,595158617.33,748632344.65,-9.34,47.2,Binance Smart Chain,65
TRON,TRX,2022-12-10 13:00:00,1716.61,47926.61,49346.24,47181.98,73736738602.79,296210515.29,803682429.54,-19.67,-15.69,Cardano,3
Polygon,MATIC,2022-12-10 14:00:00,43046.4,47457.89,26245.22,29493.96,28927626390.69,36824475.24,15752889.72,-30.79,21.93,Cardano,69
Chainlink,LINK,2022-12-10 15:00:00,45131.46,23898.88,38998.91,31793.87,73251422523.78,441974269.73,999824844.8,-21.25,-6.54,Cardano,65
Polygon,MATIC,2022-12-10 16:00:00,3599.57,7127.84,21924.42,26421.42,52148347723.72,147955985.17,221275484.83,-20.28,-10.41,Ethereum,49
TRON,TRX,2022-12-10 17:00:00,25848.18,6925.36,16557.52,389.71,51641073332.65,70193532.4,268732000.51,46.0,-9.0,Binance Smart Chain,70
Chainlink,LINK,2022-12-10 18:00:00,15040.63,15782.28,42891.57,6270.88,96052722914.84,337776316.24,666741609.82,1.68,23.36,Binance Smart Chain,9
TRON,TRX,2022-12-10 19:00:00,47047.81,19914.37,36937.68,8945.83,65728977249.18,744813512.42,153808236.32,32.77,20.94,Ethereum,31
Shiba Inu,SHIB,2022-12-10 20:00:00,26416.59,23848.82,47504.08,19726.37,17548135578.5,789835079.38,93513384.79,30.43,-6.36,Ethereum,87
Stellar,XLM,2022-12-10 21:00:00,28531.64,2943.45,36030.84,10920.73,30066862231.86,935556528.53,973520820.57,14.29,-4.55,Ethereum,49
Shiba Inu,SHIB,2022-12-10 22:00:00,39550.0,25105.87,37469.67,17923.86,69246949299.52,56381931.25,174855852.5,24.58,-23.0,Ethereum,90
Stellar,XLM,2022-12-10 23:00:00,28136.91,7718.84,23985.65,15566.79,79801497697.11,585631575.71,470398098.27,35.96,-14.16,Cardano,1
Polygon,MATIC,2022-12-11 00:00:00,43070.44,4062.08,21684.12,9797.62,59160477490.57,95245615.1,325923981.31,16.05,-41.5,Cardano,59
TRON,TRX,2022-12-11 01:00:00,45370.05,20804.89,40701.99,35986.9,95194795281.56,504723236.28,458707199.66,13.52,-7.96,Cardano,84
TRON,TRX,2022-12-11 02:00:00,11724.89,21450.82,1761.53,5851.82,12929254336.41,264542984.23,554253371.19,8.25,25.88,Ethereum,29
Stellar,XLM,2022-12-11 03:00:00,12394.73,26299.3,38133.6,47128.61,57883061917.13,295702680.63,510502210.72,-21.57,34.06,Cardano,35
Stellar,XLM,2022-12-11 04:00:00,45972.79,15340.81,13548.88,938.76,29841923232.72,65696557.45,974031706.81,26.13,20.5,Cardano,75
TRON,TRX,2022-12-11 05:00:00,11238.11,49763.75,48555.19,5452.92,82401264159.72,267569969.16,606915364.53,-17.83,-46.15,Cardano,88
Solana,SOL,2022-12-11 06:00:00,29549.87,7941.65,15207.59,28126.19,42866268230.94,230827608.85,824097266.98,-14.71,-22.38,Ethereum,82
Polygon,MATIC,2022-12-11 07:00:00,1685.92,15786.33,42501.69,15845.44,4956384669.86,782142860.97,394767384.15,-3.77,-14.85,Binance Smart Chain,74
Dogecoin,DOGE,2022-12-11 08:00:00,12891.81,45657.34,6114.18,23896.26,64745156985.61,22729470.4,598368785.52,49.35,34.75,Ethereum,30
Solana,SOL,2022-12-11 09:00:00,20682.67,14888.1,40344.64,40786.06,50850222741.05,635409739.63,194027780.96,35.28,25.28,Cardano,30
Solana,SOL,2022-12-11 10:00:00,49600.1,32041.49,18360.34,5216.5,1264190559.45,17647477.93,309919635.17,-5.04,16.74,Ethereum,55
Polkadot,DOT,2022-12-11 11:00:00,21040.08,47870.36,23421.04,1289.44,49270056143.75,842298527.44,231948663.36,27.54,41.13,Ethereum,18
Solana,SOL,2022-12-11 12:00:00,35455.64,11471.87,46590.97,8934.49,94515833064.65,284699579.16,177265283.18,44.2,48.94,Binance Smart Chain,73
Avalanche,AVAX,2022-12-11 13:00:00,29256.9,38912.9,27969.98,21093.83,1464818424.4,122574035.76,154650292.19,-17.11,-16.31,Cardano,43
Polygon,MATIC,2022-12-11 14:00:00,40685.52,13359.67,19341.52,15220.43,66676750672.59,461157361.08,274825418.17,-2.9,27.45,Ethereum,82
Solana,SOL,2022-12-11 15:00:00,1620.47,42470.15,26183.95,16637.5,98361226377.11,953551625.49,320157397.22,-41.54,19.83,Ethereum,45
Dogecoin,DOGE,2022-12-11 16:00:00,2690.12,38545.85,7662.43,45111.29,70971566397.32,149998370.82,349277995.51,33.2,22.97,Binance Smart Chain,30
Polkadot,DOT,2022-12-11 17:00:00,40333.89,38090.97,10642.28,39016.63,35455085407.25,690677111.17,538094855.48,43.69,1.23,Ethereum,2
Chainlink,LINK,2022-12-11 18:00:00,21069.71,37925.67,2839.95,24512.39,53294250115.46,631762384.0,294815220.31,0.98,-18.5,Ethereum,42
Avalanche,AVAX,2022-12-11 19:00:00,35423.39,6102.04,14924.27,30812.84,46747612939.6,932083354.18,554213467.86,4.17,29.39,Binance Smart Chain,16
Stellar,XLM,2022-12-11 20:00:00,28194.22,22137.18,19507.0,13225.69,59974002458.81,997749694.43,343661947.86,40.76,-8.09,Binance Smart Chain,16
Chainlink,LINK,2022-12-11 21:00:00,18038.47,15255.17,2406.04,5947.41,59264986580.48,304905062.39,67425718.01,0.12,6.2,Ethereum,26
TRON,TRX,2022-12-11 22:00:00,14581.95,15512.09,16870.62,29509.53,6409843678.68,737327251.86,514431606.38,-33.76,40.29,Binance Smart Chain,20
Avalanche,AVAX,2022-12-11 23:00:00,29553.83,2449.91,48946.53,11624.36,68172958113.21,197976261.42,988787182.76,34.84,25.7,Ethereum,96
Dogecoin,DOGE,2022-12-12 00:00:00,43747.36,45934.66,49986.66,10453.05,71605457482.82,991812131.36,581085252.77,-18.73,49.92,Cardano,14
Polkadot,DOT,2022-12-12 01:00:00,48837.08,25259.71,28859.72,31056.74,47477614156.77,476547408.12,240063215.91,-29.99,48.33,Cardano,6
